,ts_code,name,market,publisher,category,base_date,base_point,list_date
446,930739.CSI,银策100,CSI,中证公司,主题指数,20101231,1000.0,20150824
447,930740.CSI,300红利LV,CSI,中证公司,策略指数,20041231,1000.0,20181204
448,930741.CSI,CS航空,CSI,中证公司,主题指数,20111231,1000.0,20150826
449,930742.CSI,中证电商,CSI,中证公司,主题指数,20121231,1000.0,20150826
450,930743.CSI,中证生科,CSI,中证公司,主题指数,20111231,1000.0,20150826
451,930744.CSI,中证信托,CSI,中证公司,主题指数,20121231,1000.0,20150826
452,930745.CSI,CSWD数据,CSI,中证公司,主题指数,20121231,1000.0,20150826
453,930746.CSI,港中小企,CSI,中证公司,主题指数,20141114,3000.0,20150826
454,930747.CSI,港中小企(CNY),CSI,中证公司,主题指数,20141114,3000.0,20150826
455,930748.CSI,沪深300USD,CSI,中证公司,规模指数,20041231,1000.0,20151106
456,930749.CSI,沪深300USD(CNH),CSI,中证公司,规模指数,20041231,1000.0,20151106
457,930750.CSI,中证500USD,CSI,中证公司,规模指数,20041231,1000.0,20151106
458,930751.CSI,中证500USD(CNH),CSI,中证公司,规模指数,20041231,1000.0,20151106
459,930752.CSI,中证500HKD,CSI,中证公司,规模指数,20041231,1000.0,20151106
460,930753.CSI,中证500HKD(CNH),CSI,中证公司,规模指数,20041231,1000.0,20151106
461,930754.CSI,民企成长USD,CSI,中证公司,主题指数,20131231,1000.0,20190416
462,930755.CSI,民企成长USD(CNH),CSI,中证公司,主题指数,20131231,1000.0,20190416
463,930756.CSI,环保USD,CSI,中证公司,主题指数,20111230,1000.0,20151106
464,930757.CSI,环保USD(CNH),CSI,中证公司,主题指数,20111230,1000.0,20151106
465,930758.CSI,凤凰50,CSI,中证公司,策略指数,20121231,1000.0,20181121
466,930759.CSI,雪球100,CSI,中证公司,主题指数,20121231,1000.0,20150915
467,930760.CSI,雪球智选,CSI,中证公司,主题指数,20121231,1000.0,20150916
468,930762.CSI,雪球精选,CSI,中证公司,主题指数,20121231,1000.0,20150915
469,930763.CSI,CS房天下,CSI,中证公司,主题指数,20081231,1000.0,20150923
470,930764.CSI,艾瑞中国互联网,CSI,中证公司,主题指数,20111230,1000.0,20151207
471,930765.CSI,艾瑞中国互联网(USD),CSI,中证公司,主题指数,20111230,1000.0,20151207
472,930766.CSI,CS民参军,CSI,中证公司,主题指数,20120629,1000.0,20151029
473,930767.CSI,沪深300优选,CSI,中证公司,策略指数,20041231,1000.0,20151210
474,930768.CSI,沪深300优选(HKD),CSI,中证公司,策略指数,20041231,1000.0,20151210
475,930769.CSI,财富100,CSI,中证公司,主题指数,20140131,1000.0,20151207
476,930770.CSI,财富188,CSI,中证公司,主题指数,20131231,1000.0,20151207
477,930771.CSI,CS新能源,CSI,中证公司,主题指数,20111231,1000.0,20151216
478,930772.CSI,100两倍,CSI,中证公司,策略指数,20090630,3000.0,20151225
479,930773.CSI,100反向,CSI,中证公司,策略指数,20090630,3000.0,20151225
480,930774.CSI,100反两,CSI,中证公司,策略指数,20090630,3000.0,20151225
481,930775.CSI,钢铁CFI,CSI,中证公司,商品指数,20090331,100.0,20151225
482,930776.CSI,CS增持,CSI,中证公司,策略指数,20111231,1000.0,20160114
483,930777.CSI,CS定增,CSI,中证公司,策略指数,20111231,1000.0,20160114
484,930778.CSI,CS高端造,CSI,中证公司,主题指数,20111231,1000.0,20160120
485,930779.CSI,银商领先,CSI,中证公司,主题指数,20111231,1000.0,20160120
486,930780.CSI,中证兴业中高信用债,CSI,中证公司,债券指数,20081231,100.0,20160201
487,930781.CSI,中证影视,CSI,中证公司,主题指数,20120629,1000.0,20160204
488,930782.CSI,500SNLV,CSI,中证公司,策略指数,20041231,1000.0,20160204
489,930783.CSI,CS英大EI,CSI,中证公司,主题指数,20131231,1000.0,20160204
490,930784.CSI,HK红利EW,CSI,中证公司,策略指数,20141114,3000.0,20160204
491,930785.CSI,HK红利EW(CNY),CSI,中证公司,策略指数,20141114,3000.0,20160204
492,930786.CSI,短融AAA,CSI,中证公司,债券指数,20070131,100.0,20160303
493,930787.CSI,短融AA+,CSI,中证公司,债券指数,20070131,100.0,20160303
494,930788.CSI,短融AA,CSI,中证公司,债券指数,20070131,100.0,20160303
495,930789.CSI,CSMA预期,CSI,中证公司,策略指数,20111231,1000.0,20160329
496,930790.CSI,CS娱乐TI,CSI,中证公司,主题指数,20121231,1000.0,20160322
497,930791.CSI,CS医药TI,CSI,中证公司,主题指数,20041231,1000.0,20160322
498,930792.CSI,HK银行(HKD),CSI,中证公司,主题指数,20141114,3000.0,20160422
499,930793.CSI,HK银行(CNY),CSI,中证公司,主题指数,20141114,3000.0,20160422
500,930794.CSI,中美互联网(CNY),CSI,中证公司,主题指数,20131231,1000.0,20160422
501,930795.CSI,中美互联网(USD),CSI,中证公司,主题指数,20131231,1000.0,20160422
502,930796.CSI,全球中国互联网(CNY),CSI,中证公司,主题指数,20131231,1000.0,20160422
503,930797.CSI,全球中国互联网(USD),CSI,中证公司,主题指数,20131231,1000.0,20160422
504,930800.CSI,中国1000能源(CNY),CSI,中证公司,行业指数,20061229,1000.0,20160510
505,930801.CSI,中国1000材料(CNY),CSI,中证公司,行业指数,20061229,1000.0,20160510
506,930802.CSI,中国1000工业(CNY),CSI,中证公司,行业指数,20061229,1000.0,20160510
507,930803.CSI,中国1000可选(CNY),CSI,中证公司,行业指数,20061229,1000.0,20160510
508,930804.CSI,中国1000消费(CNY),CSI,中证公司,行业指数,20061229,1000.0,20160510
509,930805.CSI,中国1000医药(CNY),CSI,中证公司,行业指数,20061229,1000.0,20160510
510,930806.CSI,中国1000金融(CNY),CSI,中证公司,行业指数,20061229,1000.0,20160510
511,930807.CSI,中国1000信息(CNY),CSI,中证公司,行业指数,20061229,1000.0,20160510
512,930808.CSI,中国1000电信(CNY),CSI,中证公司,行业指数,20061229,1000.0,20160510
513,930809.CSI,中国1000公用(CNY),CSI,中证公司,行业指数,20061229,1000.0,20160510
514,930810.CSI,中国1000能源(USD),CSI,中证公司,行业指数,20061229,1000.0,20160510
